workload,signal_path,region,width,toggle_count,value_change_count,time_steps,last_time_ps,normalized_activity
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.coupler_to_device_named_uart_0.fragmenter.monitor.watchdog[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.monitor.watchdog[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.sbus.system_bus_xbar.monitor_1.watchdog[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.sbus.system_bus_xbar.monitor_1.watchdog_1[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.bank.ram.monitor.watchdog_1[31:0],non_gemmini_context,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_debug.fragmenter.monitor.watchdog_1[31:0],tl_soc_glue,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_plic.fragmenter.monitor.watchdog[31:0],tl_soc_glue,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.in_xbar.monitor_1.watchdog[31:0],tl_soc_glue,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.wrapped_error_device.error.monitor.watchdog_1[31:0],pe_array,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.chipyard_prcictrl_domain.xbar.monitor.watchdog[31:0],non_gemmini_context,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.clint_domain.clint.monitor.watchdog[31:0],non_gemmini_context,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.coh_wrapper.InclusiveCache_inner_TLBuffer.monitor.watchdog[31:0],pe_array,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.mbus_xbar.monitor.watchdog[31:0],tl_soc_glue,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.buffer.monitor.watchdog[31:0],tl_soc_glue,32,227,109,2084,1000000,0.0034039107485604606
thermal_smoke,TestDriver.testHarness.chiptop0.system.uartClockDomainWrapper.uart_0.monitor.watchdog_1[31:0],pe_array,32,227,109,2084,1000000,0.0034039107485604606
